location,name,in_sample,post_pub,post_sample,change
world,lti_gr1a,-0.00022794027418975265,2.8822363621336728e-05,-0.0003245516330892,0.0002567626378110894
world,mispricing_mgmt,0.0040308214369204004,0.0016094803733176248,0.004342935253904086,-0.0024213410636027754
world,mispricing_perf,0.0021865483463134974,0.0052790219085183,0.0004006319948763861,0.0030924735622048023
world,ncoa_gr1a,0.004013808658326857,0.0012068683204445514,0.0031167761551085128,-0.002806940337882306
world,ncol_gr1a,0.0015476341644740177,-0.0009803151758508032,-0.0007680626352212606,-0.002527949340324821
world,netdebt_me,0.00030601040498233717,0.0031679648250379894,-0.001393047465802868,0.0028619544200556525
world,netis_at,0.004369418982376657,0.003961259854905285,0.0036718853691086553,-0.00040815912747137195
world,nfna_gr1a,0.003156118640471681,0.0016327223910112363,0.0036027059514787685,-0.001523396249460445
world,ni_ar1,-0.00034700203910713133,0.00011911039714995998,0.00012505958074065292,0.0004661124362570913
world,ni_be,-0.0011684450122698678,0.003057150662447338,0.0038722787573435506,0.004225595674717206
world,ni_ivol,-0.001236720979307082,0.0012198279343355147,-0.002145324396194978,0.0024565489136425967
world,niq_at,0.0016488621891551113,0.002553766061014491,0.005520294396409609,0.0009049038718593797
world,niq_be,0.0023456627404373305,0.0031580699606337036,0.00299799740417245,0.0008124072201963731
world,nncoa_gr1a,0.0039275717026802685,0.0013988131384001694,0.0034955941102343957,-0.002528758564280099
world,noa_at,0.0039851703865849365,0.003179798268833286,-0.0005088609617858957,-0.0008053721177516504
world,noa_gr1a,0.00591885738990941,0.002348179724250989,0.0022960556982214377,-0.0035706776656584207
world,o_score,0.0014639023024258244,0.001531487886331997,0.009475571156083308,6.758558390617254e-05
world,oaccruals_at,0.00441658295770444,0.002817124150361468,0.0043275060956445765,-0.0015994588073429718
world,oaccruals_ni,0.001349509401225888,0.0012808672354825983,0.0005753203043948442,-6.86421657432898e-05
world,ocf_at,0.0025782993348476176,0.0031207139856109694,0.004541434153438185,0.0005424146507633518
world,ocf_at_chg1,0.001787670451646743,0.004826284416609592,0.0010310834645999604,0.0030386139649628487
world,ocf_me,0.0035328217599371724,0.0025059957874186854,0.010521834233700258,-0.001026825972518487
world,ocfq_saleq_std,0.001828860566479964,0.0005241958921534843,0.0029576735474820533,-0.0013046646743264797
world,op_atl1,0.00026614338039534043,0.002500036090798166,0.001032069681755829,0.0022338927104028255
world,ope_be,0.0017257500863371474,0.0033780647390585657,0.0031507182412296836,0.0016523146527214184
world,opex_at,0.0017086036953499661,0.0006005813153326876,0.004217452172869486,-0.0011080223800172787
world,pi_nix,4.5059683379095225e-05,-0.0004268902586250397,0.0008668826663851646,-0.00047194994200413495
world,ppeinv_gr1a,0.00444256875755495,0.00035003111535580433,-0.0026418658343543393,-0.004092537642199146
world,prc_highprc_252d,0.0014194759350148627,0.003056657211863497,-0.0015617352051021517,0.0016371812768486344
world,qmj,0.0028236080293037734,0.0022465238331426034,0.00741125344359242,-0.00057708419616117
world,qmj_growth,0.0020284562991699554,0.0032636843961588585,0.0005486840462170624,0.0012352280969889031
world,qmj_prof,0.0015041209331190602,0.002038515325715461,0.008149249983710258,0.0005343943925964008
world,qmj_safety,0.0017228371158235338,-0.0015451887219231448,0.006455398375196234,-0.0032680258377466784
world,rd5_at,0.0006205507036908273,0.005728227186382264,-0.0014521361861939332,0.0051076764826914365
world,rd_me,0.005183410949377686,0.0031256191768282834,0.006399880565508952,-0.0020577917725494027
world,rd_sale,-0.002188770390973088,0.0018246037366569214,0.004953123903964468,0.004013374127630009
world,resff3_12_1,0.005063703125914372,0.0006566162880105702,0.002120591194071725,-0.004407086837903802
world,resff3_6_1,0.0026246644547487214,0.0005433269951669298,-0.0020347234301248958,-0.002081337459581792
world,ret_12_1,0.004924076720100939,0.003930299153729056,0.004075226468507523,-0.000993777566371883
world,ret_12_7,0.006036760534283226,0.0017133788050382654,0.008552341839366913,-0.004323381729244961
world,ret_3_1,-0.0002181344216446666,0.0008657672955187938,-0.0016935016520113024,0.0010839017171634605
world,ret_6_1,0.0034093974665884885,0.0025518225786415358,-0.004600623700262862,-0.0008575748879469528
world,ret_9_1,0.0029031718085639744,0.003502928883892297,-0.00031334663628459185,0.0005997570753283224
world,rmax1_21d,0.0015473599469600485,0.0004056499255493421,0.00331770359622426,-0.0011417100214107063
world,rmax5_21d,0.0037818484785154967,-0.00014108864143601535,0.0028393006423128035,-0.003922937119951512
world,rmax5_rvol_21d,0.001947845528280295,-0.001163713409285782,0.0034843125558873434,-0.0031115589375660772
world,rskew_21d,0.0010750302825285898,0.00028863317071241664,0.0008818446047143251,-0.0007863971118161732
world,rvol_21d,0.0007179626069142329,0.00162735493315528,0.0036046068069480134,0.0009093923262410471
world,sale_bev,0.0028830287211237373,0.0032461340958526625,0.002339112852196739,0.00036310537472892526
world,sale_emp_gr1,-0.0017118467406811255,-0.00043216331788302074,0.0005623621907058183,0.001279683422798105
world,sale_gr1,0.0032038196423363964,0.00012516511037346446,0.00010139023829799661,-0.003078654531962932
world,sale_gr3,0.0028718695391450454,-0.0004268054117281427,-0.0009356259597669836,-0.003298674950873188
world,sale_me,0.007126112206316634,0.0029822091140212464,0.0037101450050070037,-0.0041439030922953875
world,saleq_su,-0.0008703752074064028,0.00203995974873511,-0.0007297372695020554,0.002910334956141513
world,seas_11_15an,0.0026507355283656763,0.0012821033871905495,0.00028561292661745266,-0.0013686321411751268
world,seas_11_15na,0.0012772164337956284,-0.000195646913314449,0.003126057041961171,-0.0014728633471100775
world,seas_1_1an,0.0045939191422695634,0.002267731678732795,-0.00014226203887993623,-0.0023261874635367684
world,seas_1_1na,0.0021011993568314105,0.0018166494596837945,0.006224481793503749,-0.000284549897147616
world,seas_2_5an,0.0027960925886687514,-0.00021631771203377748,0.0024673296350949635,-0.003012410300702529
world,seas_2_5na,0.004485049355368343,-0.0013834841148099044,0.00042389866272174415,-0.0058685334701782475
world,seas_6_10an,0.004024333087428587,0.0033160505678502075,0.0022592891865110916,-0.0007082825195783792
world,seas_6_10na,0.0029485475675270875,0.0008860505062627602,0.007244642136984035,-0.0020624970612643273
world,sti_gr1a,-0.001699568341229908,-0.0003090487048250762,-0.0001669123699048708,0.0013905196364048318
world,taccruals_at,0.0025772929208821775,0.0003009318945332075,-0.0031895840461411066,-0.00227636102634897
world,taccruals_ni,-0.00026275215438562087,-0.0005362891210489986,-0.0027833968234866444,-0.00027353696666337777
world,tangibility,0.0006786903384321898,0.0006665497459333105,0.0032077459754742514,-1.2140592498879389e-05
world,tax_gr1a,0.00023054271933254752,0.0014724247548742945,0.0018916087821235232,0.001241882035541747
world,turnover_var_126d,-0.0013268191502149428,0.00036557442770439585,0.0026299879437447432,0.0016923935779193386
world,z_score,-0.0019260499224880447,0.00016988857411128305,0.005170305173498272,0.002095938496599328
world,zero_trades_126d,1.1589198739032815e-05,-0.0006004706184566037,-0.0006135403403656195,-0.0006120598171956365
world,zero_trades_21d,-0.002246133893584817,-0.00034616741212248467,-0.0006109049886066421,0.0018999664814623321
world,zero_trades_252d,0.0010955884089429437,-0.0007788516428543855,-0.00045711221549568886,-0.0018744400517973292
world_ex_us,age,-0.005497677376291449,-0.007815070202534602,-0.007579916592557118,-0.0023173928262431535
world_ex_us,aliq_at,-0.00041497427671183484,-0.0016405832003936428,0.0010271323819947594,-0.001225608923681808
world_ex_us,aliq_mat,-0.006059620346770292,-0.002822205460153007,0.0001700560875586845,0.0032374148866172853
world_ex_us,ami_126d,-0.002833359285535872,0.0015607399467165808,0.0016076290024826453,0.004394099232252453
world_ex_us,at_be,-0.003170001042541228,-0.0002522110494367939,0.0019636337213979034,0.002917789993104434
world_ex_us,at_gr1,-0.001050402168478592,0.00018695009243189755,0.002305997415458162,0.0012373522609104896
world_ex_us,at_me,0.010331386461512743,0.0020195407596657086,0.0020492735167124544,-0.008311845701847034
world_ex_us,at_turnover,0.004480731354523783,0.0009343084612534696,0.0007269272253089806,-0.003546422893270313
world_ex_us,be_gr1a,0.0019124061537608456,-0.00021519939429390374,0.001947612010306152,-0.0021276055480547494
world_ex_us,betabab_1260d,0.004282880602740378,-0.00022077064037692213,0.006942158900634009,-0.0045036512431173
