date,index_url,index_retrieved_utc,index_sha256,file_count,median_size,invalid_below_half_median,selected_offset_seconds,selected_name,selected_url,selected_size,selected_last_modified,selected_etag,selected_file_time
2025-08-01,https://data.everef.net/market-orders/history/2025/2025-08-01/index.json,2026-08-04T00:48:47.762537+00:00,8ca9afe3cb1faf6cdc47862f4a96eb57d25b8c4dd87e90c466d8f84cca79516a,48,19282130.5,0,7,market-orders-2025-08-01_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-01/market-orders-2025-08-01_12-15-07.v3.csv.bz2,19281910,2025-08-01T12:20:28.917Z,abf0b42d06e5bb327e2bde0466c2111a,2025-08-01T12:15:07Z
2025-08-02,https://data.everef.net/market-orders/history/2025/2025-08-02/index.json,2026-08-04T00:48:48.418224+00:00,99a6afd32500cbb47bd83504ec3898517f5b4c4334ec804afe3b263be5d6a043,48,19248156.0,0,7,market-orders-2025-08-02_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-02/market-orders-2025-08-02_12-15-07.v3.csv.bz2,19254854,2025-08-02T12:20:02.847Z,98b2ff4cd8af7fd20b93a0adfc7181e6,2025-08-02T12:15:07Z
2025-08-03,https://data.everef.net/market-orders/history/2025/2025-08-03/index.json,2026-08-04T00:48:48.430810+00:00,b1391cffd60ea9fe4075c4a4ba8cd9b6e7a76d67fdbe57b63225a4c2258178ea,48,19243520.0,0,6,market-orders-2025-08-03_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-03/market-orders-2025-08-03_12-15-06.v3.csv.bz2,19247223,2025-08-03T12:20:11.885Z,5e23f0eb6bf7e0b51e88233228fc3115,2025-08-03T12:15:06Z
2025-08-04,https://data.everef.net/market-orders/history/2025/2025-08-04/index.json,2026-08-04T00:48:48.582964+00:00,0eec72ab31103756ec7cbdebb3e14e3f7d607cd33e4fb62ebeb9d4b36f5083b6,48,19260435.0,0,7,market-orders-2025-08-04_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-04/market-orders-2025-08-04_12-15-07.v3.csv.bz2,19251374,2025-08-04T12:20:22.709Z,15c46f0387304baaa6e1dfad89cb08fc,2025-08-04T12:15:07Z
2025-08-05,https://data.everef.net/market-orders/history/2025/2025-08-05/index.json,2026-08-04T00:48:48.587494+00:00,79c471ca4ed14b6752b61b46a0f2bc1eeced8af465173ddb9733b60ab5afafd7,48,19272017.0,0,6,market-orders-2025-08-05_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-05/market-orders-2025-08-05_12-15-06.v3.csv.bz2,19282646,2025-08-05T12:20:08.376Z,97d29362f53eb1c977baac783fb2f982,2025-08-05T12:15:06Z
2025-08-06,https://data.everef.net/market-orders/history/2025/2025-08-06/index.json,2026-08-04T00:48:49.066382+00:00,bfc5ea7f93b153b2ef89bf43dce45891343d819d51912f91d856e40dccb670a3,48,19284990.0,0,8,market-orders-2025-08-06_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-06/market-orders-2025-08-06_12-15-08.v3.csv.bz2,19288072,2025-08-06T12:20:25.031Z,5870b884bacf00b9e60faf25945780ab,2025-08-06T12:15:08Z
2025-08-07,https://data.everef.net/market-orders/history/2025/2025-08-07/index.json,2026-08-04T00:48:48.696611+00:00,58290a25200dd930365495fa18017f66e834a45ce099a3caf52db356c5cb062c,48,19260166.5,0,6,market-orders-2025-08-07_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-07/market-orders-2025-08-07_12-15-06.v3.csv.bz2,19268541,2025-08-07T12:20:09.643Z,548e79e0aea055c2f87166324ffd113f,2025-08-07T12:15:06Z
2025-08-08,https://data.everef.net/market-orders/history/2025/2025-08-08/index.json,2026-08-04T00:48:48.784481+00:00,e05bff87629b260101d2ebc076e6900af8ba2cb921e76721dcf2d1a3eb4c1a9b,48,19223409.0,0,7,market-orders-2025-08-08_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-08/market-orders-2025-08-08_12-15-07.v3.csv.bz2,19219942,2025-08-08T12:20:12.807Z,8abd03230dc484ae9f150f90cd575896,2025-08-08T12:15:07Z
2025-08-09,https://data.everef.net/market-orders/history/2025/2025-08-09/index.json,2026-08-04T00:48:48.742833+00:00,1d4173cabdea582e13fab1ef31e84c26cdb784deafca29afa45269b68c231431,48,19178638.5,0,8,market-orders-2025-08-09_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-09/market-orders-2025-08-09_12-15-08.v3.csv.bz2,19178539,2025-08-09T12:20:24.634Z,cfa0c81a2927fb623c662ea0f8750b5e,2025-08-09T12:15:08Z
2025-08-10,https://data.everef.net/market-orders/history/2025/2025-08-10/index.json,2026-08-04T00:48:48.788013+00:00,5e341edd9205a0f8adc144455de75795cb6e1579724a5e5ddf84b6d4972712fd,48,19143304.5,0,8,market-orders-2025-08-10_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-10/market-orders-2025-08-10_12-15-08.v3.csv.bz2,19141320,2025-08-10T12:20:44.103Z,c4c16428a1caec8b40c0fd48ec5c1e23,2025-08-10T12:15:08Z
2025-08-11,https://data.everef.net/market-orders/history/2025/2025-08-11/index.json,2026-08-04T00:48:48.846245+00:00,60e2c40d62daa641b4959cd258924bf6869beb3923d35d13a9896f7d9220a525,48,19146652.0,0,7,market-orders-2025-08-11_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-11/market-orders-2025-08-11_12-15-07.v3.csv.bz2,19147793,2025-08-11T12:20:27.572Z,58c4c6c9ed5f60513e64b32115b8c2b7,2025-08-11T12:15:07Z
2025-08-12,https://data.everef.net/market-orders/history/2025/2025-08-12/index.json,2026-08-04T00:48:48.998052+00:00,00f2e40a05913e09f975763a36e0b41ee396de2ce9ce607367bd03b484affe81,48,19129844.0,0,8,market-orders-2025-08-12_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-12/market-orders-2025-08-12_12-15-08.v3.csv.bz2,19124713,2025-08-12T12:20:34.048Z,84f498d4de3007c57d68fa060e88b91c,2025-08-12T12:15:08Z
2025-08-13,https://data.everef.net/market-orders/history/2025/2025-08-13/index.json,2026-08-04T00:48:48.833752+00:00,305d26fea4bc1282afcfa7640cfb34ef2c3fddb12d001b55c9e6c85fcee883ae,48,19114136.0,0,9,market-orders-2025-08-13_12-15-09.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-13/market-orders-2025-08-13_12-15-09.v3.csv.bz2,19101408,2025-08-13T12:20:45.168Z,76b381cacaf5b8fdbfd8148f34c2fba7,2025-08-13T12:15:09Z
2025-08-14,https://data.everef.net/market-orders/history/2025/2025-08-14/index.json,2026-08-04T00:48:49.100822+00:00,17d2e5ae8d3a4bbc0fb10f8b48aaad073c53139af449a8c4c463ab84322e377a,47,19149422,0,7,market-orders-2025-08-14_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-14/market-orders-2025-08-14_12-15-07.v3.csv.bz2,19146896,2025-08-14T12:20:50.515Z,953e267a70cc8c65a41f21ba2a776ee7,2025-08-14T12:15:07Z
2025-08-15,https://data.everef.net/market-orders/history/2025/2025-08-15/index.json,2026-08-04T00:48:49.173894+00:00,63ac792426d487869083761814ca96a046800d5c0afdb3072f003af71fe3997d,48,19147762.5,0,6,market-orders-2025-08-15_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-15/market-orders-2025-08-15_12-15-06.v3.csv.bz2,19135307,2025-08-15T12:20:02.724Z,9a2d3cf27f81976f43431480b3e578ee,2025-08-15T12:15:06Z
2025-08-16,https://data.everef.net/market-orders/history/2025/2025-08-16/index.json,2026-08-04T00:48:49.325430+00:00,8a75ef19e122be94662325325f9291247adf38bf1683f681c56dc07f636513c6,48,19116932.0,0,7,market-orders-2025-08-16_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-16/market-orders-2025-08-16_12-15-07.v3.csv.bz2,19117734,2025-08-16T12:20:33.981Z,71eedc6fc941a3e4d0057e1676b893fc,2025-08-16T12:15:07Z
2025-08-17,https://data.everef.net/market-orders/history/2025/2025-08-17/index.json,2026-08-04T00:48:49.279342+00:00,12b5319261abe1208ec952bb75815826acc6c935d4fc52b1e5450c4cadc04b47,48,19154907.0,0,7,market-orders-2025-08-17_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-17/market-orders-2025-08-17_12-15-07.v3.csv.bz2,19150083,2025-08-17T12:20:07.831Z,f4e978259306475d3be6b125aaf95430,2025-08-17T12:15:07Z
2025-08-18,https://data.everef.net/market-orders/history/2025/2025-08-18/index.json,2026-08-04T00:48:49.413996+00:00,5d4cfed847309a3b8e1340ea329d1f4a5663ab43963ab85b1e9513304babe06d,47,19160658,0,6,market-orders-2025-08-18_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-18/market-orders-2025-08-18_12-15-06.v3.csv.bz2,19163124,2025-08-18T12:20:17.494Z,45d73334462b697ce05a19d919bc0184,2025-08-18T12:15:06Z
2025-08-19,https://data.everef.net/market-orders/history/2025/2025-08-19/index.json,2026-08-04T00:48:49.366215+00:00,efeea62dffe14e6b3b738fa956d90e96c4f43d171ca3b403b404e184ad67f288,48,19177273.0,0,7,market-orders-2025-08-19_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-19/market-orders-2025-08-19_12-15-07.v3.csv.bz2,19182790,2025-08-19T12:20:05.387Z,c58c6d074d40110aa0d2a9d93dcbbea9,2025-08-19T12:15:07Z
2025-08-20,https://data.everef.net/market-orders/history/2025/2025-08-20/index.json,2026-08-04T00:48:50.053416+00:00,26222fc890bf0311fdbb309e06da4790fa5533ee46618e1f5b7c03600e3e8005,47,19163892,0,8,market-orders-2025-08-20_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-20/market-orders-2025-08-20_12-15-08.v3.csv.bz2,19169396,2025-08-20T12:20:36.495Z,20dc75261eb8b4d0f98e8d2abb752936,2025-08-20T12:15:08Z
2025-08-21,https://data.everef.net/market-orders/history/2025/2025-08-21/index.json,2026-08-04T00:48:49.464585+00:00,e858e47e5394e6b86772a7e057e4f7ea373e5d2af8a8de4cb269d60a57036fd5,48,19153407.0,0,7,market-orders-2025-08-21_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-21/market-orders-2025-08-21_12-15-07.v3.csv.bz2,19155493,2025-08-21T12:20:05.913Z,8076b36f1abca90ed721927bad32af76,2025-08-21T12:15:07Z
2025-08-22,https://data.everef.net/market-orders/history/2025/2025-08-22/index.json,2026-08-04T00:48:49.517649+00:00,8cfe373777cb5f05d94dc1666e15ea0292f1b6b842ade3fa33e0bfeec4d0bd07,48,18967818.0,0,7,market-orders-2025-08-22_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-22/market-orders-2025-08-22_12-15-07.v3.csv.bz2,18951786,2025-08-22T12:19:20.586Z,27230b80a364af88a4f3657d4902656c,2025-08-22T12:15:07Z
2025-08-23,https://data.everef.net/market-orders/history/2025/2025-08-23/index.json,2026-08-04T00:48:49.514755+00:00,4c72cddbb2872192566fab3716af1b1f4c453495df8d4a2c4b77704e6903b104,48,18968204.0,0,7,market-orders-2025-08-23_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-23/market-orders-2025-08-23_12-15-07.v3.csv.bz2,18984978,2025-08-23T12:20:05.557Z,40b892f98c48670f8af40945ef373b2c,2025-08-23T12:15:07Z
2025-08-24,https://data.everef.net/market-orders/history/2025/2025-08-24/index.json,2026-08-04T00:48:49.749848+00:00,a64fa1f5e162de5deb726186634dfd1958c7efed72d80a048e46688f84611a8f,48,18882309.0,0,7,market-orders-2025-08-24_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-24/market-orders-2025-08-24_12-15-07.v3.csv.bz2,18882076,2025-08-24T12:20:35.480Z,8383e3b372e4b03a4534b6faaa100937,2025-08-24T12:15:07Z
2025-08-25,https://data.everef.net/market-orders/history/2025/2025-08-25/index.json,2026-08-04T00:48:49.708116+00:00,a9996a2892a6ad8ca62ef0858695f631d1a6f4c6a752046df80b1777652e637c,48,18908376.0,0,8,market-orders-2025-08-25_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-25/market-orders-2025-08-25_12-15-08.v3.csv.bz2,18911844,2025-08-25T12:20:12.723Z,0134e7887072a68dfb422f6e6a8601d4,2025-08-25T12:15:08Z
2025-08-26,https://data.everef.net/market-orders/history/2025/2025-08-26/index.json,2026-08-04T00:48:49.662841+00:00,e8c47cadf9ed76146a47cb2d36b1333947f2ae26b3ade4a2fe13af3e5e2f5940,48,18896902.5,0,7,market-orders-2025-08-26_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-26/market-orders-2025-08-26_12-15-07.v3.csv.bz2,18901115,2025-08-26T12:20:11.221Z,aaa9b0ab1537f62790d52d8966ad3657,2025-08-26T12:15:07Z
2025-08-27,https://data.everef.net/market-orders/history/2025/2025-08-27/index.json,2026-08-04T00:48:49.793133+00:00,6d8a2e02af02fb85a0a1af6f6b94d343e1e956a058df2688a09a9e9c7799ba3d,47,18843716,0,8,market-orders-2025-08-27_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-27/market-orders-2025-08-27_12-15-08.v3.csv.bz2,18844705,2025-08-27T12:20:18.244Z,9be43edf12c99f2f96847865490c04f7,2025-08-27T12:15:08Z
2025-08-28,https://data.everef.net/market-orders/history/2025/2025-08-28/index.json,2026-08-04T00:48:49.845176+00:00,60b77b5ba5d52c0998ad9b6e5df1189742cba103219e9409375ed685d53ea40e,47,18792216,0,7,market-orders-2025-08-28_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-28/market-orders-2025-08-28_12-15-07.v3.csv.bz2,18768986,2025-08-28T12:20:08.289Z,e1a1206ee67690e4db2e3681813a8bd9,2025-08-28T12:15:07Z
2025-08-29,https://data.everef.net/market-orders/history/2025/2025-08-29/index.json,2026-08-04T00:48:49.842636+00:00,92db05347ce7ffc0959126681e972a2187bcf52be585d45703d95384fd79ec18,48,18745664.5,0,7,market-orders-2025-08-29_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-29/market-orders-2025-08-29_12-15-07.v3.csv.bz2,18741856,2025-08-29T12:20:04.717Z,ac6291246e2c499e5e8e5a0c505a9305,2025-08-29T12:15:07Z
2025-08-30,https://data.everef.net/market-orders/history/2025/2025-08-30/index.json,2026-08-04T00:48:49.942025+00:00,b75fd829a9fa371635ecae39bf531abf2bc05ee566a25744101ab55f212ce432,47,18709162,0,6,market-orders-2025-08-30_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-30/market-orders-2025-08-30_12-15-06.v3.csv.bz2,18703560,2025-08-30T12:20:09.833Z,9372991c3587227d7887a659a5ce9600,2025-08-30T12:15:06Z
2025-08-31,https://data.everef.net/market-orders/history/2025/2025-08-31/index.json,2026-08-04T00:48:50.082060+00:00,fc5915cef5abc3bd2fd07d182d1b558a8c9d1d383a89581355ee85123678bcfc,48,18681864.0,0,7,market-orders-2025-08-31_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-08-31/market-orders-2025-08-31_12-15-07.v3.csv.bz2,18671961,2025-08-31T12:20:13.254Z,a9fc805236d86b0a57194b35f4057a18,2025-08-31T12:15:07Z
2025-09-01,https://data.everef.net/market-orders/history/2025/2025-09-01/index.json,2026-08-04T00:48:49.986325+00:00,f624cbb42c93267e7b2500217c861407dc5be69ca96f35e93a44d33867a357cd,48,18718587.0,0,8,market-orders-2025-09-01_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-09-01/market-orders-2025-09-01_12-15-08.v3.csv.bz2,18728122,2025-09-01T12:20:18.500Z,58f753163c857c4d51b1b4eeed8a7529,2025-09-01T12:15:08Z
2025-09-02,https://data.everef.net/market-orders/history/2025/2025-09-02/index.json,2026-08-04T00:48:50.134370+00:00,f980ccb0e8a0243a7561259e85d9ae2e42a146b779ed89c4bf794b5abd62d75b,48,18742938.5,0,7,market-orders-2025-09-02_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-09-02/market-orders-2025-09-02_12-15-07.v3.csv.bz2,18741012,2025-09-02T12:19:51.456Z,6f004eba65ee83510998ccfff6756321,2025-09-02T12:15:07Z
2025-09-03,https://data.everef.net/market-orders/history/2025/2025-09-03/index.json,2026-08-04T00:48:50.174455+00:00,5cbc5ba3437176e465f53dde436fd21af4c4c122ac0930a229ac62ee2fd7bb1f,47,18750227,0,6,market-orders-2025-09-03_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-09-03/market-orders-2025-09-03_12-15-06.v3.csv.bz2,18750227,2025-09-03T12:20:15.195Z,4f5927c81a907be003498285c6d28a24,2025-09-03T12:15:06Z
2025-09-04,https://data.everef.net/market-orders/history/2025/2025-09-04/index.json,2026-08-04T00:48:50.109761+00:00,c78e9f4cd488d0969550cdf61e18f56358c16edb56247fd151e58ddce0867900,48,18751961.0,0,7,market-orders-2025-09-04_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-09-04/market-orders-2025-09-04_12-15-07.v3.csv.bz2,18740045,2025-09-04T12:20:18.834Z,04110064c69045ef1fedd38127541185,2025-09-04T12:15:07Z
2025-09-05,https://data.everef.net/market-orders/history/2025/2025-09-05/index.json,2026-08-04T00:48:50.079883+00:00,f3696a1be2a6b051ecd369c48dcbc94beb18d2f2e06a79cf6ecf140fc79801f1,48,18735107.0,0,7,market-orders-2025-09-05_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-09-05/market-orders-2025-09-05_12-15-07.v3.csv.bz2,18745951,2025-09-05T12:20:07.004Z,f78ae8017607857f5f7589c3b67dca3d,2025-09-05T12:15:07Z
