family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
liquidity_drain,30006,none,15.146917578735845,90,90,0.0,0.0,115.71394186281982,-0.15860889024123515,0
liquidity_drain,30006,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,114.86838591418709,-0.12249194254588425,0
liquidity_drain,30006,vol_target,0.0,0,0,239.97059997408817,239.94602554833833,106.12218927328155,-0.03905330287490749,15
liquidity_drain,30006,liquidate,0.14459459459459467,1,1,216.0,180.0,109.82486311985076,-0.05537530338365082,0
liquidity_drain,30006,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,113.84532085331026,-0.13372314590614787,2
liquidity_drain,30007,none,15.146917578735845,90,90,0.0,0.0,86.43792289461169,-0.21069428928038458,0
liquidity_drain,30007,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,88.98137202710723,-0.1778908469565309,0
liquidity_drain,30007,vol_target,0.0,0,0,160.9789384289622,160.9789384289622,94.24916209239916,-0.11683232863557569,5
liquidity_drain,30007,liquidate,0.14459459459459467,1,1,216.0,180.0,97.15892625260884,-0.07947236181521622,0
liquidity_drain,30007,immune,0.14459459459459467,1,1,59.5,40.0,94.24990184539757,-0.16131555826935973,2
liquidity_drain,30008,none,15.146917578735845,90,90,0.0,0.0,137.50646039930294,-0.07666527105073151,0
liquidity_drain,30008,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,131.36758999665753,-0.06779400043586348,0
liquidity_drain,30008,vol_target,0.0,0,0,238.4625959795612,238.4625959795612,107.66933344635854,-0.07089155360132093,11
liquidity_drain,30008,liquidate,0.14459459459459467,1,1,216.0,180.0,115.3947763836312,-0.06779400043586348,0
liquidity_drain,30008,immune,0.14459459459459467,1,1,77.09875000000001,77.09875000000001,127.04583160436715,-0.06779400043586348,4
liquidity_drain,30009,none,40.18445175864171,94,95,0.0,0.0,82.65153082004115,-0.36996601695873454,0
liquidity_drain,30009,proportional,0.0641637879076673,6,4,63.57794625000001,56.88162187500001,80.29452102387907,-0.34148661854495177,0
liquidity_drain,30009,vol_target,0.0,0,0,239.9755761520324,239.93318877978282,81.18242457657817,-0.18819574935927674,17
liquidity_drain,30009,liquidate,0.03490339059820169,1,1,216.0,216.0,78.57310559592739,-0.23391707655664062,0
liquidity_drain,30009,immune,0.0306558659526055,1,1,63.57794625,44.004075,85.73580987430941,-0.3398690105659089,4
liquidity_drain,30010,none,15.146917578735845,90,90,0.0,0.0,111.0996862408549,-0.08696298813944603,0
liquidity_drain,30010,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,108.80793721476871,-0.0663023921452861,0
liquidity_drain,30010,vol_target,0.0,0,0,219.340618056231,219.340618056231,99.04999259833833,-0.04947701300202312,7
liquidity_drain,30010,liquidate,0.14459459459459467,1,1,216.0,180.0,102.7260854526489,-0.04947701300202312,0
liquidity_drain,30010,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,108.75850493232045,-0.08053824478657756,2
liquidity_drain,30011,none,15.146917578735845,90,90,0.0,0.0,91.26575480541202,-0.25183676334773075,0
liquidity_drain,30011,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,96.9069311945032,-0.19773017609695398,0
liquidity_drain,30011,vol_target,0.0,0,0,237.9238468285244,237.80827376366176,110.98026176312425,-0.034426872418982124,12
liquidity_drain,30011,liquidate,0.14459459459459467,1,1,216.0,180.0,113.40102596310682,-0.04288545135728672,0
liquidity_drain,30011,immune,0.14459459459459467,1,1,68.525,59.025,98.4135660397638,-0.1844578707132637,3
liquidity_drain,30012,none,15.217447900997326,90,90,0.0,0.0,84.14946739158454,-0.2230106483230383,0
liquidity_drain,30012,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,85.71566723858832,-0.186776138341616,0
liquidity_drain,30012,vol_target,0.0,0,0,239.99940398362156,239.99526870281449,95.98382034450263,-0.09745354248162652,19
liquidity_drain,30012,liquidate,0.14459459459459467,1,1,216.0,180.0,89.880584944497,-0.1086596637588616,0
liquidity_drain,30012,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,90.20721244741907,-0.16922077649595457,2
liquidity_drain,30013,none,15.146917578735845,90,90,0.0,0.0,81.16144149274825,-0.3110920014294901,0
liquidity_drain,30013,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,87.86156961243532,-0.24439272747624552,0
liquidity_drain,30013,vol_target,0.0,0,0,239.49320331358592,239.1282100881067,104.69665205864986,-0.053879485695705887,18
liquidity_drain,30013,liquidate,0.14459459459459467,1,1,216.0,180.0,104.47740008428572,-0.053879485695705887,0
liquidity_drain,30013,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,86.32886283586899,-0.264742887055311,2
liquidity_drain,30014,none,15.146917578735845,90,90,0.0,0.0,101.8296624501886,-0.1349187055936386,0
liquidity_drain,30014,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,101.07145691744847,-0.1123896308801523,0
liquidity_drain,30014,vol_target,0.0,0,0,239.8596201289723,239.8596201289723,93.15580418342086,-0.1123896308801523,11
liquidity_drain,30014,liquidate,0.14459459459459467,1,1,216.0,180.0,96.44782684982646,-0.1123896308801523,0
liquidity_drain,30014,immune,0.14459459459459467,1,1,68.525,58.525,98.14963592391722,-0.1123896308801523,3
liquidity_drain,30015,none,15.146917578735845,90,90,0.0,0.0,108.93255228176602,-0.08489103520052443,0
liquidity_drain,30015,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,106.9243918901035,-0.06456426130992232,0
liquidity_drain,30015,vol_target,0.0,0,0,238.18525055017977,238.18525055017977,101.4364506993581,-0.058632586906968376,10
liquidity_drain,30015,liquidate,0.14459459459459467,1,1,216.0,180.0,100.62329109852901,-0.058632586906968376,0
liquidity_drain,30015,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,111.83231687162305,-0.064703404683355,2
liquidity_drain,30016,none,15.146917578735845,90,90,0.0,0.0,135.37280216286723,-0.14542622444434095,0
liquidity_drain,30016,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,128.64196518503778,-0.12583822198376027,0
liquidity_drain,30016,vol_target,0.0,0,0,195.27322766579016,195.27322766579016,113.66709497880458,-0.029649947184905212,6
liquidity_drain,30016,liquidate,0.14459459459459467,1,1,216.0,180.0,115.5493588563012,-0.043729596166570794,0
liquidity_drain,30016,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,128.91474471661314,-0.14709445958011258,2
liquidity_drain,30017,none,15.146917578735845,90,90,0.0,0.0,102.21652641659257,-0.10117251946310091,0
liquidity_drain,30017,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,101.61218389836549,-0.08160164168270223,0
liquidity_drain,30017,vol_target,0.0,0,0,237.57193984785664,237.57193984785664,99.57443252672219,-0.049200116957123785,9
liquidity_drain,30017,liquidate,0.14459459459459467,1,1,216.0,180.0,99.76505220418566,-0.049200116957123785,0
liquidity_drain,30017,immune,0.14459459459459467,1,1,68.525,59.025,103.1075834485454,-0.08674992876345233,3
liquidity_drain,30018,none,15.146917578735845,90,90,0.0,0.0,90.64253945280745,-0.20020945989314343,0
liquidity_drain,30018,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,93.33239483128187,-0.15334684501244988,0
liquidity_drain,30018,vol_target,0.0,0,0,237.6702206096706,237.4799673794398,105.84137251535184,-0.03188112135607457,13
liquidity_drain,30018,liquidate,0.14459459459459467,1,1,216.0,180.0,94.11975320137441,-0.12754675855492303,0
liquidity_drain,30018,immune,0.14459459459459467,1,1,34.23,0.0,88.14162662678442,-0.2208192656470772,1
liquidity_drain,30019,none,15.146917578735845,90,90,0.0,0.0,105.53268604399764,-0.18702839318889486,0
liquidity_drain,30019,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,107.69721640236014,-0.1418638544518902,0
liquidity_drain,30019,vol_target,0.0,0,0,239.84905874966134,239.83271586174166,109.36329614635476,-0.05832169342401938,12
liquidity_drain,30019,liquidate,0.14459459459459467,1,1,216.0,180.0,112.19651925378182,-0.05832169342401938,0
liquidity_drain,30019,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,108.62138311511377,-0.14091012738279995,2
liquidity_drain,30020,none,15.146917578735845,90,90,0.0,0.0,85.18732704825395,-0.33517055785967487,0
liquidity_drain,30020,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,90.3661915810301,-0.2576794736588548,0
liquidity_drain,30020,vol_target,0.0,0,0,204.5236260010799,204.5236260010799,95.3450596468382,-0.12364314019365885,5
liquidity_drain,30020,liquidate,0.14459459459459467,1,1,216.0,180.0,102.4300431333341,-0.10883919730135094,0
liquidity_drain,30020,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,91.350353356632,-0.26702036321425193,2
liquidity_drain,30021,none,15.146917578735845,90,90,0.0,0.0,128.7304535243746,-0.07081412149578548,0
liquidity_drain,30021,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,121.91059730686615,-0.07081412149578548,0
liquidity_drain,30021,vol_target,0.0,0,0,235.24644419055704,235.24644419055704,97.7736687310053,-0.06996266616666302,11
liquidity_drain,30021,liquidate,0.14459459459459467,1,1,216.0,180.0,104.93489226908554,-0.07081412149578548,0
liquidity_drain,30021,immune,0.14459459459459467,1,1,68.525,58.525,117.228111940633,-0.07081412149578548,3
liquidity_drain,30022,none,15.811799060030063,90,90,0.0,0.0,79.22915428691718,-0.33670325522620415,0
liquidity_drain,30022,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,85.9487026880694,-0.25352673105785506,0
liquidity_drain,30022,vol_target,0.0,0,0,239.44278876084385,239.3443187968895,102.08654166514759,-0.049352564589609904,13
liquidity_drain,30022,liquidate,0.14459459459459467,1,1,216.0,180.0,100.05306540530933,-0.061778725132701884,0
liquidity_drain,30022,immune,0.14459459459459467,1,1,68.525,50.0,87.10106341064535,-0.2422997793074142,3
liquidity_drain,30023,none,20.809679261061827,90,90,0.0,0.0,65.10587639676163,-0.43014700318467625,0
liquidity_drain,30023,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,76.26626872392495,-0.3324633014169338,0
liquidity_drain,30023,vol_target,0.0,0,0,228.37091013042829,228.37091013042829,103.06315807120775,-0.05564119994788863,9
liquidity_drain,30023,liquidate,0.14459459459459467,1,1,216.0,180.0,105.3616216838637,-0.07780005141197133,0
liquidity_drain,30023,immune,0.14459459459459467,1,1,68.525,58.525,76.64131931505248,-0.3307089392068049,3
liquidity_drain,30024,none,15.146917578735845,90,90,0.0,0.0,106.72316743236546,-0.2385091984853872,0
liquidity_drain,30024,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,109.57728246128909,-0.18245516654650296,0
liquidity_drain,30024,vol_target,0.0,0,0,238.66939766703206,238.55276583930407,112.85098052101485,-0.03832771685389125,13
liquidity_drain,30024,liquidate,0.14459459459459467,1,1,216.0,180.0,118.20937257416718,-0.03832771685389125,0
liquidity_drain,30024,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,107.68243890823747,-0.20983765219339257,2
liquidity_drain,30025,none,15.146917578735845,90,90,0.0,0.0,127.26317946326559,-0.1468733764907043,0
liquidity_drain,30025,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,118.90939096154581,-0.1356976467602271,0
liquidity_drain,30025,vol_target,0.0,0,0,238.81455047247567,238.71435596259343,103.34399881026444,-0.0407669056589085,13
liquidity_drain,30025,liquidate,0.14459459459459467,1,1,216.0,180.0,101.90101652380966,-0.08066896511953625,0
liquidity_drain,30025,immune,0.14459459459459467,1,1,68.525,49.5,122.94470067728024,-0.12653745128378258,3
liquidity_drain,30026,none,15.146917578735845,90,90,0.0,0.0,118.99894219567786,-0.18280770214649744,0
liquidity_drain,30026,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,119.54930063691478,-0.1394104367297353,0
