family,seed,policy,day,leverage,lcr,equity,violation,action
liquidity_drain,30000,none,69,2.2928380837925517,0.888429752066114,104.6737672827814,0.11157024793388604,0.0
liquidity_drain,30000,none,70,2.3429102652876965,0.888429752066114,102.43670171914557,0.11157024793388604,0.0
liquidity_drain,30000,none,71,2.382970687802896,0.888429752066114,100.71462533233279,0.11157024793388604,0.0
liquidity_drain,30000,none,72,2.4402418474741676,0.888429752066114,98.35090741043471,0.11157024793388604,0.0
liquidity_drain,30000,none,73,2.373679717828505,0.888429752066114,101.10883881990503,0.11157024793388604,0.0
liquidity_drain,30000,none,74,2.3784919981058583,0.888429752066114,100.90427051725504,0.11157024793388604,0.0
liquidity_drain,30000,none,75,2.3540870319183584,0.888429752066114,101.9503513446666,0.11157024793388604,0.0
liquidity_drain,30000,none,76,2.4022357760961657,0.888429752066114,99.90692936478538,0.11157024793388604,0.0
liquidity_drain,30000,none,77,2.4682490567162563,0.888429752066114,97.23492017426092,0.11157024793388604,0.0
liquidity_drain,30000,none,78,2.5389129586800707,0.888429752066114,94.52864430798412,0.11157024793388604,0.0
liquidity_drain,30000,none,79,2.626595378951881,0.888429752066114,91.37303823924712,0.11157024793388604,0.0
liquidity_drain,30000,none,80,2.633577625493353,0.888429752066114,91.13078637848784,0.11157024793388604,0.0
liquidity_drain,30000,none,81,2.5882853840973925,0.888429752066114,92.72547821603324,0.11157024793388604,0.0
liquidity_drain,30000,none,82,2.5584269250512928,0.888429752066114,93.80764314587111,0.11157024793388604,0.0
liquidity_drain,30000,none,83,2.619480022470081,0.888429752066114,91.6212370169894,0.11157024793388604,0.0
liquidity_drain,30000,none,84,2.6477651814304526,0.888429752066114,90.64247905486098,0.11157024793388604,0.0
liquidity_drain,30000,none,85,2.6415967826452667,0.888429752066114,90.85413851831943,0.11157024793388604,0.0
liquidity_drain,30000,none,86,2.6416871631673993,0.888429752066114,90.85103010919677,0.11157024793388604,0.0
liquidity_drain,30000,none,87,2.613686186610753,0.888429752066114,91.82433653644371,0.11157024793388604,0.0
liquidity_drain,30000,none,88,2.731256294268805,0.888429752066114,87.87165104337134,0.11157024793388604,0.0
liquidity_drain,30000,none,89,2.856435895216036,0.888429752066114,84.02078982481366,0.11157024793388604,0.0
liquidity_drain,30000,none,90,2.83610388725538,0.888429752066114,84.62313425064917,0.11157024793388604,0.0
liquidity_drain,30000,none,91,2.8564603489168947,0.888429752066114,84.02007053625043,0.11157024793388604,0.0
liquidity_drain,30000,none,92,2.829228877829004,0.888429752066114,84.82876796597769,0.11157024793388604,0.0
liquidity_drain,30000,none,93,2.8872203578886295,0.888429752066114,83.12493341364063,0.11157024793388604,0.0
liquidity_drain,30000,none,94,2.8440856550832865,0.888429752066114,84.38564414227244,0.11157024793388604,0.0
liquidity_drain,30000,none,95,2.8881772401246892,0.888429752066114,83.09739328519834,0.11157024793388604,0.0
liquidity_drain,30000,none,96,2.8422874437067014,0.888429752066114,84.43903185492377,0.11157024793388604,0.0
liquidity_drain,30000,none,97,2.674957062289921,0.888429752066114,89.72106632416218,0.11157024793388604,0.0
liquidity_drain,30000,none,98,2.709903501785467,0.888429752066114,88.56403921463323,0.11157024793388604,0.0
liquidity_drain,30000,none,99,2.7114143136481004,0.888429752066114,88.5146909463237,0.11157024793388604,0.0
liquidity_drain,30000,none,100,2.7256285277485865,0.888429752066114,88.05308484140497,0.11157024793388604,0.0
liquidity_drain,30000,none,101,2.717843096522335,0.888429752066114,88.30531840012999,0.11157024793388604,0.0
liquidity_drain,30000,none,102,2.7748507433772795,0.888429752066114,86.49113851359633,0.11157024793388604,0.0
liquidity_drain,30000,none,103,2.722798095772775,0.888429752066114,88.14461871873905,0.11157024793388604,0.0
liquidity_drain,30000,none,104,2.81064629586555,0.888429752066114,85.38961318364359,0.11157024793388604,0.0
liquidity_drain,30000,none,105,2.770275987599758,0.888429752066114,86.63396754485191,0.11157024793388604,0.0
liquidity_drain,30000,none,106,2.850672874791598,0.888429752066114,84.19064920507425,0.11157024793388604,0.0
liquidity_drain,30000,none,107,2.9388843786735523,0.888429752066114,81.66364139453576,0.11157024793388604,0.0
liquidity_drain,30000,none,108,3.02537381495849,0.888429752066114,79.32903987380249,0.13694406289237615,0.0
liquidity_drain,30000,none,109,3.031084271967921,0.888429752066114,79.1795867305863,0.142654519901807,0.0
liquidity_drain,30000,none,110,3.190488197090385,0.888429752066114,75.2235975105226,0.30205844502427115,0.0
liquidity_drain,30000,none,111,3.1713685004253915,0.888429752066114,75.67710909905537,0.28293874835927757,0.0
liquidity_drain,30000,none,112,3.2297688470899484,0.888429752066114,74.30872342961702,0.3413390950238344,0.0
liquidity_drain,30000,none,113,3.1716344181709677,0.888429752066114,75.67076414134901,0.28320466610485373,0.0
liquidity_drain,30000,none,114,3.0638992112337537,0.888429752066114,78.3315584011519,0.17546945916763979,0.0
liquidity_drain,30000,none,115,3.229562695620986,0.888429752066114,74.31346675059744,0.3411329435548722,0.0
liquidity_drain,30000,none,116,3.245957306083661,0.888429752066114,73.9381259113253,0.3575275540175469,0.0
liquidity_drain,30000,none,117,3.30604706493192,0.888429752066114,72.59424783928242,0.41761731286580583,0.0
liquidity_drain,30000,none,118,3.3611863756892744,0.888429752066114,71.4033597588838,0.4727566236231604,0.0
liquidity_drain,30000,none,119,3.458696558666953,0.888429752066114,69.39030236653676,0.570266806600839,0.0
liquidity_drain,30000,proportional,0,2.3976827525097297,1.322314049586777,100.09664529170279,0.0,0.0
liquidity_drain,30000,proportional,1,2.381525987339715,1.322314049586777,100.77572164899705,0.0,0.0
liquidity_drain,30000,proportional,2,2.4627762052720055,1.322314049586777,97.45099838395296,0.0,0.0
liquidity_drain,30000,proportional,3,2.5138198424616682,1.322314049586777,95.47223549837965,0.0,0.0
liquidity_drain,30000,proportional,4,2.4786684920329196,1.322314049586777,96.8261793666325,0.0,0.0
liquidity_drain,30000,proportional,5,2.4597018595202464,1.322314049586777,97.57280097629837,0.0,0.0
liquidity_drain,30000,proportional,6,2.4079632112040033,1.322314049586777,99.66929680790174,0.0,0.0
liquidity_drain,30000,proportional,7,2.4096565078441596,1.322314049586777,99.59925791029863,0.0,0.0
liquidity_drain,30000,proportional,8,2.390573568008129,1.322314049586777,100.39431674967132,0.0,0.0
liquidity_drain,30000,proportional,9,2.3568180675526578,1.322314049586777,101.83221323028056,0.0,0.0
liquidity_drain,30000,proportional,10,2.369749422669279,1.322314049586777,101.27653063405528,0.0,0.0
liquidity_drain,30000,proportional,11,2.318540870105715,1.322314049586777,103.51337908011821,0.0,0.0
liquidity_drain,30000,proportional,12,2.3195916218124415,1.322314049586777,103.46648855908224,0.0,0.0
liquidity_drain,30000,proportional,13,2.3113478006979307,1.322314049586777,103.83551965979764,0.0,0.0
liquidity_drain,30000,proportional,14,2.27765866322639,1.322314049586777,105.37136396901144,0.0,0.0
liquidity_drain,30000,proportional,15,2.2984486994817908,1.322314049586777,104.41825395281197,0.0,0.0
liquidity_drain,30000,proportional,16,2.2455285817716213,1.322314049586777,106.87906711508022,0.0,0.0
liquidity_drain,30000,proportional,17,2.2529004933572447,1.322314049586777,106.52933882683604,0.0,0.0
liquidity_drain,30000,proportional,18,2.2066988281591557,1.322314049586777,108.75974416509287,0.0,0.0
liquidity_drain,30000,proportional,19,2.2255523268220503,1.322314049586777,107.83839908302897,0.0,0.0
liquidity_drain,30000,proportional,20,2.22555201236019,1.322314049586777,107.83841432017616,0.0,0.0
liquidity_drain,30000,proportional,21,2.1929682708481586,1.322314049586777,109.44070791647931,0.0,0.0
liquidity_drain,30000,proportional,22,2.197855627331936,1.322314049586777,109.19734536492076,0.0,0.0
liquidity_drain,30000,proportional,23,2.17614489527662,1.322314049586777,110.28677388207299,0.0,0.0
liquidity_drain,30000,proportional,24,2.183098786643768,1.322314049586777,109.9354740464901,0.0,0.0
liquidity_drain,30000,proportional,25,2.130813709673222,1.322314049586777,112.63302789468443,0.0,0.0
liquidity_drain,30000,proportional,26,2.1126130437789845,1.322314049586777,113.60338832836824,0.0,0.0
liquidity_drain,30000,proportional,27,2.100140828602616,1.322314049586777,114.2780506580077,0.0,0.0
liquidity_drain,30000,proportional,28,2.0853585989628804,1.322314049586777,115.08811967369073,0.0,0.0
liquidity_drain,30000,proportional,29,2.1146289522047113,1.322314049586777,113.4950884644685,0.0,0.0
liquidity_drain,30000,proportional,30,2.12473438137872,0.8554054054054053,112.81837554346755,0.14459459459459467,34.22999999999999
liquidity_drain,30000,proportional,31,1.7657493137896472,1.1232735232457758,116.53409597446023,0.0,0.0
liquidity_drain,30000,proportional,32,1.8420763252164924,1.1124830435318775,111.70546908571589,0.0,0.0
liquidity_drain,30000,proportional,33,1.8230115010396315,1.1016925638179795,112.87367078191937,0.0,0.0
liquidity_drain,30000,proportional,34,1.8550233606845437,1.0909020841040813,110.92582679070223,0.0,0.0
liquidity_drain,30000,proportional,35,1.8428824817467806,1.080111604390183,111.65660428057271,0.0,0.0
liquidity_drain,30000,proportional,36,1.8163664753730022,1.069321124676285,113.28660971775747,0.0,0.0
liquidity_drain,30000,proportional,37,1.8013999420248292,1.0585306449623868,114.22782648072487,0.0,0.0
liquidity_drain,30000,proportional,38,1.7964052333961569,1.0477401652484886,114.54542448141603,0.0,0.0
liquidity_drain,30000,proportional,39,1.7879231364411057,1.0369496855345903,115.0888401218349,0.0,0.0
liquidity_drain,30000,proportional,40,1.7838749852314801,1.0261592058206923,115.3500114657972,0.0,0.0
liquidity_drain,30000,proportional,41,1.809559943049943,1.015368726106794,113.71272932422603,0.0,0.0
liquidity_drain,30000,proportional,42,1.8133395262356586,1.0045782463928958,113.47571539851744,0.0,0.0
liquidity_drain,30000,proportional,43,1.7936294194289992,0.9937877666789977,114.68154053826575,0.006212233321002292,10.288500000000013
liquidity_drain,30000,proportional,44,1.726030767546019,1.076086781568493,113.2549336173917,0.0,0.0
liquidity_drain,30000,proportional,45,1.747467962406561,1.0648197925586358,111.86557018807298,0.0,0.0
liquidity_drain,30000,proportional,46,1.7583151184193537,1.0535528035487787,111.17546448427805,0.0,0.0
liquidity_drain,30000,proportional,47,1.7430691802682912,1.0422858145389218,112.147872392484,0.0,0.0
liquidity_drain,30000,proportional,48,1.7277109780571531,1.0310188255290647,113.14479243503044,0.0,0.0
liquidity_drain,30000,proportional,49,1.7260182567046738,1.0197518365192075,113.25575453252428,0.0,0.0
liquidity_drain,30000,proportional,50,1.7091488556042778,1.0084848475093506,114.37359558181174,0.0,0.0
liquidity_drain,30000,proportional,51,1.70390886062403,0.9972178584994935,114.68622998793771,0.0027821415005064853,9.77407500000001
liquidity_drain,30000,proportional,52,1.601702043327999,1.0783877233250627,115.94380226558188,0.0,0.0
liquidity_drain,30000,proportional,53,1.6085414062047536,1.0666273618585926,115.45082040391132,0.0,0.0
liquidity_drain,30000,proportional,54,1.6195253695283112,1.0548670003921226,114.66780854077481,0.0,0.0
liquidity_drain,30000,proportional,55,1.6265628076605365,1.0431066389256525,114.17169022025068,0.0,0.0
liquidity_drain,30000,proportional,56,1.665044815588295,1.0313462774591824,111.53298893903084,0.0,0.0
liquidity_drain,30000,proportional,57,1.6660645550601205,1.0195859159927123,111.4647235222519,0.0,0.0
liquidity_drain,30000,proportional,58,1.6755086636544982,1.0078255545262422,110.8364456886474,0.0,0.0
liquidity_drain,30000,proportional,59,1.705858700701703,0.9960651930597721,108.82734120844314,0.003934806940227853,9.285371249999997
liquidity_drain,30000,proportional,60,1.6650043957371938,1.6237875203630063,105.95891170118368,0.0,0.0
liquidity_drain,30000,proportional,61,1.6814429919716298,1.6237875203630063,104.92300636558048,0.0,0.0
liquidity_drain,30000,proportional,62,1.6712345787647351,1.6237875203630063,105.56390825780986,0.0,0.0
liquidity_drain,30000,proportional,63,1.6815803868001562,1.6237875203630063,104.91443355004265,0.0,0.0
liquidity_drain,30000,proportional,64,1.662361266325435,1.6237875203630063,106.12738477718023,0.0,0.0
liquidity_drain,30000,proportional,65,1.6713044871847882,1.6237875203630063,105.55949266143139,0.0,0.0
liquidity_drain,30000,proportional,66,1.6758203545239188,1.6237875203630063,105.27503934043067,0.0,0.0
liquidity_drain,30000,proportional,67,1.6937060270841204,1.6237875203630063,104.16332641487243,0.0,0.0
liquidity_drain,30000,proportional,68,1.6876662837561054,1.6237875203630063,104.53610138928141,0.0,0.0
liquidity_drain,30000,proportional,69,1.6550208588579625,1.6237875203630063,106.59808473455676,0.0,0.0
liquidity_drain,30000,proportional,70,1.680952280526365,1.6237875203630063,104.95363597993162,0.0,0.0
liquidity_drain,30000,proportional,71,1.7014743886296937,1.6237875203630063,103.68775159294874,0.0,0.0
liquidity_drain,30000,proportional,72,1.7304728267238427,1.6237875203630063,101.95020171683649,0.0,0.0
liquidity_drain,30000,proportional,73,1.6967324163502793,1.6237875203630063,103.97753473083809,0.0,0.0
liquidity_drain,30000,proportional,74,1.699189853182428,1.6237875203630063,103.82715823048116,0.0,0.0
liquidity_drain,30000,proportional,75,1.6866978182542554,1.6237875203630063,104.59612376364969,0.0,0.0
liquidity_drain,30000,proportional,76,1.711273382466499,1.6237875203630063,103.09402083711412,0.0,0.0
liquidity_drain,30000,proportional,77,1.744510214149826,1.6237875203630063,101.12984854948411,0.0,0.0
liquidity_drain,30000,proportional,78,1.7795157044233354,1.6237875203630063,99.14048710638988,0.0,0.0
liquidity_drain,30000,proportional,79,1.8221498391222724,1.6237875203630063,96.82082667525428,0.0,0.0
liquidity_drain,30000,proportional,80,1.825507397435145,1.6237875203630063,96.64274929692131,0.0,0.0
liquidity_drain,30000,proportional,81,1.803629954179015,1.6237875203630063,97.81499433474681,0.0,0.0
liquidity_drain,30000,proportional,82,1.7890800735013932,1.6237875203630063,98.6104849989894,0.0,0.0
liquidity_drain,30000,proportional,83,1.818722643001498,1.6237875203630063,97.00327558403565,0.0,0.0
liquidity_drain,30000,proportional,84,1.8323129791234989,1.6237875203630063,96.2837985431904,0.0,0.0
liquidity_drain,30000,proportional,85,1.8293568422667765,1.6237875203630063,96.43938769835275,0.0,0.0
liquidity_drain,30000,proportional,86,1.8294001867751435,1.6237875203630063,96.43710273201394,0.0,0.0
liquidity_drain,30000,proportional,87,1.8159277660186968,1.6237875203630063,97.15257239377635,0.0,0.0
liquidity_drain,30000,proportional,88,1.8719119037123884,1.6237875203630063,94.24698534162778,0.0,0.0
liquidity_drain,30000,proportional,89,1.9298763257963614,1.6237875203630063,91.41624848794372,0.0,0.0
liquidity_drain,30000,proportional,90,1.9205739438954348,1.6237875203630063,91.85902699073858,0.0,0.0
liquidity_drain,30000,proportional,91,1.9298874880884416,1.6237875203630063,91.41571974475387,0.0,0.0
liquidity_drain,30000,proportional,92,1.917418713515876,1.6237875203630063,92.01018666731566,0.0,0.0
liquidity_drain,30000,proportional,93,1.9438794834712037,1.6237875203630063,90.75771170492602,0.0,0.0
liquidity_drain,30000,proportional,94,1.9242309232303343,1.6237875203630063,91.6844499379672,0.0,0.0
liquidity_drain,30000,proportional,95,1.9443131843247525,1.6237875203630063,90.73746717984132,0.0,0.0
liquidity_drain,30000,proportional,96,1.9234076223210794,1.6237875203630063,91.72369481259621,0.0,0.0
liquidity_drain,30000,proportional,97,1.8452939803094173,1.6237875203630063,95.60647551693509,0.0,0.0
liquidity_drain,30000,proportional,98,1.8618571793866363,1.6237875203630063,94.75595427148707,0.0,0.0
liquidity_drain,30000,proportional,99,1.8625702289140378,1.6237875203630063,94.71967875963635,0.0,0.0
liquidity_drain,30000,proportional,100,1.8692666726175609,1.6237875203630063,94.3803558552476,0.0,0.0
liquidity_drain,30000,proportional,101,1.8656016066521663,1.6237875203630063,94.56577069880984,0.0,0.0
liquidity_drain,30000,proportional,102,1.8922870878825235,1.6237875203630063,93.23218177608396,0.0,0.0
liquidity_drain,30000,proportional,103,1.8679349810927957,1.6237875203630063,94.44764166619335,0.0,0.0
liquidity_drain,30000,proportional,104,1.9088656028135642,1.6237875203630063,92.42245943871768,0.0,0.0
liquidity_drain,30000,proportional,105,1.8901585053218801,1.6237875203630063,93.33717423870577,0.0,0.0
liquidity_drain,30000,proportional,106,1.927243970736936,1.6237875203630063,91.54111074091988,0.0,0.0
liquidity_drain,30000,proportional,107,1.9671622882573345,1.6237875203630063,89.683527791847,0.0,0.0
liquidity_drain,30000,proportional,108,2.005539456232763,1.6237875203630063,87.96738114611517,0.0,0.0
liquidity_drain,30000,proportional,109,2.00804729123009,1.6237875203630063,87.85751935250853,0.0,0.0
liquidity_drain,30000,proportional,110,2.0767873377312007,1.6237875203630063,84.94950375743979,0.0,0.0
liquidity_drain,30000,proportional,111,2.068669129102239,1.6237875203630063,85.2828764484747,0.0,0.0
liquidity_drain,30000,proportional,112,2.093359759626701,1.6237875203630063,84.27698723962311,0.0,0.0
liquidity_drain,30000,proportional,113,2.0687822709609396,1.6237875203630063,85.2782123215184,0.0,0.0
liquidity_drain,30000,proportional,114,2.0223968795636496,1.6237875203630063,87.23414060452104,0.0,0.0
liquidity_drain,30000,proportional,115,2.0932731550091717,1.6237875203630063,84.28047401641045,0.0,0.0
liquidity_drain,30000,proportional,116,2.1001484363467715,1.6237875203630063,84.00456400924112,0.0,0.0
liquidity_drain,30000,proportional,117,2.1251395768722166,1.6237875203630063,83.01669013649364,0.0,0.0
liquidity_drain,30000,proportional,118,2.1477880320188203,1.6237875203630063,82.14127796595064,0.0,0.0
liquidity_drain,30000,proportional,119,2.187190455582612,1.6237875203630063,80.66149580147362,0.0,0.0
liquidity_drain,30000,vol_target,0,2.3976827525097297,1.322314049586777,100.09664529170279,0.0,0.0
liquidity_drain,30000,vol_target,1,2.381525987339715,1.322314049586777,100.77572164899705,0.0,0.0
liquidity_drain,30000,vol_target,2,2.4627762052720055,1.322314049586777,97.45099838395296,0.0,0.0
liquidity_drain,30000,vol_target,3,2.5138198424616682,1.322314049586777,95.47223549837965,0.0,0.0
liquidity_drain,30000,vol_target,4,2.4786684920329196,1.322314049586777,96.8261793666325,0.0,0.0
liquidity_drain,30000,vol_target,5,2.4597018595202464,1.322314049586777,97.57280097629837,0.0,0.0
liquidity_drain,30000,vol_target,6,2.4079632112040033,1.322314049586777,99.66929680790174,0.0,0.0
liquidity_drain,30000,vol_target,7,2.4096565078441596,1.322314049586777,99.59925791029863,0.0,0.0
liquidity_drain,30000,vol_target,8,2.390573568008129,1.322314049586777,100.39431674967132,0.0,0.0
liquidity_drain,30000,vol_target,9,2.3568180675526578,1.322314049586777,101.83221323028056,0.0,0.0
liquidity_drain,30000,vol_target,10,2.369749422669279,1.322314049586777,101.27653063405528,0.0,0.0
liquidity_drain,30000,vol_target,11,2.318540870105715,1.322314049586777,103.51337908011821,0.0,0.0
liquidity_drain,30000,vol_target,12,2.3195916218124415,1.322314049586777,103.46648855908224,0.0,0.0
liquidity_drain,30000,vol_target,13,2.3113478006979307,1.322314049586777,103.83551965979764,0.0,0.0
liquidity_drain,30000,vol_target,14,2.27765866322639,1.322314049586777,105.37136396901144,0.0,0.0
liquidity_drain,30000,vol_target,15,2.2984486994817908,1.322314049586777,104.41825395281197,0.0,0.0
liquidity_drain,30000,vol_target,16,2.2455285817716213,1.322314049586777,106.87906711508022,0.0,0.0
liquidity_drain,30000,vol_target,17,2.2529004933572447,1.322314049586777,106.52933882683604,0.0,0.0
liquidity_drain,30000,vol_target,18,2.2066988281591557,1.322314049586777,108.75974416509287,0.0,0.0
liquidity_drain,30000,vol_target,19,2.2255523268220503,1.322314049586777,107.49256176624608,0.0,86.45932919572334
liquidity_drain,30000,vol_target,20,1.4283840142750428,2.601876952841112,107.27101215160623,0.0,55.38984066183977
liquidity_drain,30000,vol_target,21,0.909424673455507,4.145432631082381,107.78476463113056,0.0,35.381095336697136
liquidity_drain,30000,vol_target,22,0.5827059489863979,5.845839367145241,107.66684922043964,0.0,13.566558065460601
liquidity_drain,30000,vol_target,23,0.4560486340980589,6.78354963327324,107.8901964865869,0.0,0.0
liquidity_drain,30000,vol_target,24,0.45635326855859715,6.78354963327324,107.818175370341,0.0,0.0
liquidity_drain,30000,vol_target,25,0.4540244306121622,6.78354963327324,108.37120961517068,0.0,0.0
liquidity_drain,30000,vol_target,26,0.45319250636809677,6.78354963327324,108.57014634817202,0.0,0.0
liquidity_drain,30000,vol_target,27,0.45261588897846466,6.78354963327324,108.7084610558606,0.0,0.0
liquidity_drain,30000,vol_target,28,0.4519254784562414,6.78354963327324,108.87453592648758,0.0,0.0
liquidity_drain,30000,vol_target,29,0.45328520448949056,6.78354963327324,108.54794344257033,0.0,0.0
liquidity_drain,30000,vol_target,30,0.45374780064559,5.213435575967693,108.43727874884048,0.0,0.0
liquidity_drain,30000,vol_target,31,0.4500601811990258,5.183159868678867,109.32577196497306,0.0,0.0
