family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
combined,30093,early_proportional,0.06101901133778376,1,1,44.5185,37.09875,92.68910574173466,-0.26079905395403835,2
combined,30093,early_targeted,0.06101901133778376,1,1,44.518499999999996,34.23,93.1162513445206,-0.24206991799281719,2
combined,30094,breach_proportional,0.059334416070052076,2,1,44.5185,37.09875,101.93775081343583,-0.24516976716948524,0
combined,30094,breach_targeted,0.06320634616295995,3,1,54.292575,43.462575,101.74935133189888,-0.26217848273732247,0
combined,30094,early_proportional,0.0576923076923076,1,1,54.292575000000014,45.24381250000001,100.72093152292967,-0.24960174029008664,3
combined,30094,early_targeted,0.0576923076923076,1,1,54.292575,54.292575,98.72296016908824,-0.266553670237619,3
combined,30095,breach_proportional,0.07028700326095316,2,1,44.5185,37.09875,115.12816803015005,-0.14855141803540728,0
combined,30095,breach_targeted,0.08001571440824384,2,1,34.23,22.229999999999997,119.58546629474856,-0.14798920681604766,0
combined,30095,early_proportional,0.06578017038811224,1,1,44.5185,37.09875,115.41981082180682,-0.14855141803540728,2
combined,30095,early_targeted,0.06578017038811224,1,1,23.4,0.0,118.21265422320171,-0.14798920681604766,1
combined,30096,breach_proportional,0.08280736786138942,2,1,44.5185,37.09875,82.16652858970927,-0.25702986059020605,0
combined,30096,breach_targeted,0.09194849938978222,2,1,44.518499999999996,34.23,85.46602170022273,-0.26722294243254674,0
combined,30096,early_proportional,0.07986974164246752,1,1,54.292575000000014,45.24381250000001,82.05564314874923,-0.2578048452451389,3
combined,30096,early_targeted,0.07986974164246752,1,1,54.292575,34.23,85.79720323304892,-0.2610799287122739,2
combined,30097,breach_proportional,0.06247366625622275,2,1,44.5185,37.09875,84.01647719804222,-0.24810019460189936,0
combined,30097,breach_targeted,0.07228372240406178,2,1,34.23,22.229999999999997,85.77916218696038,-0.22537041257738366,0
combined,30097,early_proportional,0.0576923076923076,1,1,44.5185,37.09875,84.53786730294493,-0.24323916643321586,2
combined,30097,early_targeted,0.0576923076923076,1,1,34.23,11.399999999999999,86.8111871026373,-0.216182889423574,2
combined,30098,breach_proportional,0.07106636541432909,2,1,44.5185,37.09875,105.39781543232553,-0.202572027645175,0
combined,30098,breach_targeted,0.07733792868778755,3,1,44.518499999999996,22.229999999999997,104.16842239970596,-0.21037788752901398,0
combined,30098,early_proportional,0.06483249061730223,1,1,54.292575000000014,45.24381250000001,105.72175613477408,-0.20219483484250889,3
combined,30098,early_targeted,0.06483249061730223,1,1,34.23,10.829999999999998,103.47530147398498,-0.21038154520770425,2
combined,30099,breach_proportional,0.08185900759540865,2,1,44.5185,37.09875,95.13603311809344,-0.26548330803687226,0
combined,30099,breach_targeted,0.08081630938033668,3,1,50.0,40.0,95.74759471674551,-0.26157452947485194,0
combined,30099,early_proportional,0.062081263789146135,1,1,54.292575000000014,45.24381250000001,94.29932665108477,-0.26571158164492836,3
combined,30099,early_targeted,0.062081263789146135,1,1,44.518499999999996,23.4,95.12547458807659,-0.26593182378701774,2
benign_volatility,30000,breach_proportional,0.0,0,0,0.0,0.0,111.15158843721387,-0.1861687822477629,0
benign_volatility,30000,breach_targeted,0.0,0,0,0.0,0.0,111.15158843721387,-0.1861687822477629,0
benign_volatility,30000,early_proportional,0.0,0,0,0.0,0.0,111.15158843721387,-0.1861687822477629,0
benign_volatility,30000,early_targeted,0.0,0,0,0.0,0.0,111.15158843721387,-0.1861687822477629,0
benign_volatility,30001,breach_proportional,0.0210498079813628,1,1,23.39999999999999,23.39999999999999,118.01003120282986,-0.2107905766022653,0
benign_volatility,30001,breach_targeted,0.0210498079813628,1,1,23.4,23.4,120.31023102757227,-0.2080903396380549,0
benign_volatility,30001,early_proportional,0.0,0,0,12.0,12.0,120.20053170052464,-0.20945877629008425,1
benign_volatility,30001,early_targeted,0.0,0,0,12.0,12.0,120.85439926486099,-0.1998228500450443,1
benign_volatility,30002,breach_proportional,0.0,0,0,0.0,0.0,136.77674391038062,-0.14551849047003396,0
benign_volatility,30002,breach_targeted,0.0,0,0,0.0,0.0,136.77674391038062,-0.14551849047003396,0
benign_volatility,30002,early_proportional,0.0,0,0,0.0,0.0,136.77674391038062,-0.14551849047003396,0
benign_volatility,30002,early_targeted,0.0,0,0,0.0,0.0,136.77674391038062,-0.14551849047003396,0
benign_volatility,30003,breach_proportional,0.0,0,0,0.0,0.0,90.1540419421878,-0.22043151407391703,0
benign_volatility,30003,breach_targeted,0.0,0,0,0.0,0.0,90.1540419421878,-0.22043151407391703,0
